Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,SholdD,LSHD,RSHD,hipD 
0.0491083,-1.44224,2.81478,0.0527046,-1.41288,2.96856,0.0254667,-1.14336,3.11898,0.0116134,-0.644808,3.33005,0.234736,-1.61449,3.30066,0.174412,-1.58857,3.39283,0.187809,-1.17959,3.36149,0.173313,-0.638224,3.31682,0.0934067,-0.648937,3.36095,0.0800604,-0.327861,3.43206,0.0667647,-0.0127078,3.48844,0.060054,0.147966,3.53188,-0.115014,-0.154693,3.46538,0.252582,-0.129196,3.43872,0.166576,0.653973,0.822906,0.162374
0.0480523,-1.44618,2.81388,0.0523329,-1.41496,2.96683,0.0233557,-1.14211,3.11111,0.0107293,-0.637761,3.30517,0.22097,-1.61149,3.29307,0.176547,-1.57018,3.38701,0.183643,-1.16996,3.30285,0.172004,-0.624207,3.27979,0.0924025,-0.638543,3.3306,0.0769817,-0.31896,3.40723,0.0620702,-0.0050041,3.46906,0.0520237,0.155518,3.51153,-0.116192,-0.150233,3.44641,0.243638,-0.115891,3.41951,0.166349,0.65565,0.822232,0.16382
0.0477893,-1.44622,2.81533,0.0512738,-1.41351,2.96741,0.0222148,-1.13474,3.09858,-0.00291655,-0.626059,3.2666,0.215584,-1.60716,3.28683,0.167513,-1.51894,3.33848,0.120184,-1.15079,3.17385,0.162468,-0.615869,3.24977,0.0806604,-0.628164,3.29576,0.0706055,-0.306659,3.36801,0.0610026,0.00935719,3.42559,0.0415139,0.167697,3.47509,-0.121171,-0.136299,3.41357,0.233428,-0.101986,3.38217,0.167038,0.658117,0.824242,0.166551
0.0480476,-1.44763,2.81397,0.0506044,-1.41432,2.96526,0.0229315,-1.1329,3.09279,-0.0073207,-0.619762,3.24155,0.176738,-1.60382,3.23014,0.176094,-1.51575,3.30328,0.148608,-1.13507,3.15912,0.157244,-0.61268,3.22497,0.0758496,-0.623455,3.27111,0.064807,-0.302677,3.34972,0.0544032,0.0125029,3.41292,0.03736,0.172626,3.45511,-0.124519,-0.128624,3.38197,0.232136,-0.0944069,3.36575,0.166464,0.657979,0.82707,0.165549
0.0498098,-1.45006,2.81294,0.0511128,-1.41557,2.96371,0.0209089,-1.1274,3.07971,-0.0110341,-0.609055,3.21597,0.217896,-1.56836,3.21094,0.181599,-1.47655,3.27694,0.181693,-1.09958,3.11927,0.152923,-0.598513,3.18678,0.0717579,-0.610931,3.23938,0.0602172,-0.290957,3.31285,0.0488341,0.0227565,3.37265,0.0320849,0.184054,3.42648,-0.127858,-0.123576,3.35138,0.232602,-0.0888233,3.34158,0.170865,0.653696,0.827324,0.166867
0.049006,-1.45189,2.80985,0.0492897,-1.41765,2.96011,0.0203403,-1.12256,3.06816,-0.00711912,-0.600171,3.1893,0.215698,-1.54688,3.14063,0.182801,-1.47062,3.18718,0.164267,-1.08206,3.05872,0.157652,-0.574805,3.16731,0.0760064,-0.595128,3.21679,0.0619178,-0.283066,3.29282,0.0484575,0.0248209,3.35322,0.029485,0.192969,3.39346,-0.131271,-0.11866,3.31341,0.233735,-0.0803015,3.31764,0.173934,0.648515,0.810585,0.168157
0.0513408,-1.42245,2.81655,0.0503235,-1.4199,2.95907,0.0188411,-1.12357,3.0572,-0.00763236,-0.593417,3.16357,0.195681,-1.5397,3.07347,0.180893,-1.45011,3.17661,0.167814,-1.07535,3.03019,0.156626,-0.567863,3.15356,0.0752628,-0.587513,3.19663,0.0603482,-0.272922,3.26831,0.04564,0.0358705,3.32652,0.0295422,0.197314,3.37218,-0.13465,-0.110777,3.29718,0.232452,-0.0743853,3.295,0.168549,0.65222,0.805879,0.166535
0.0819477,-1.49532,2.84173,0.0496639,-1.42272,2.95572,0.0193713,-1.12189,3.04729,-0.0106444,-0.587678,3.12948,0.182029,-1.46997,2.91778,0.185101,-1.41027,3.03162,0.171561,-1.0053,2.95735,0.154,-0.556946,3.12333,0.0725152,-0.579148,3.1642,0.0557313,-0.265959,3.24073,0.0393202,0.0415582,3.30237,0.0279546,0.203487,3.34356,-0.141018,-0.101033,3.26919,0.229891,-0.0686162,3.26283,0.16747,0.654466,0.801653,0.167601
0.0737966,-1.48471,2.82698,0.0509684,-1.43792,2.95233,0.0234194,-1.14148,3.03164,-0.0130596,-0.585424,3.11121,0.146756,-1.5218,2.81218,0.185083,-1.51524,2.92775,0.175745,-1.12715,2.95281,0.152628,-0.557541,3.10484,0.070626,-0.578402,3.14587,0.0558792,-0.263174,3.2188,0.0416602,0.0463708,3.2773,0.029028,0.210814,3.31653,-0.14177,-0.0932348,3.24039,0.228609,-0.0685886,3.24356,0.169529,0.65555,0.806512,0.168139
0.0689616,-1.47537,2.81065,0.052393,-1.43783,2.94855,0.0178492,-1.14062,3.02072,-0.0127238,-0.580622,3.08363,0.162964,-1.46777,2.77734,0.18006,-1.41282,2.9106,0.183007,-1.09085,2.88841,0.154571,-0.554995,3.07413,0.0717706,-0.574739,3.11669,0.0557405,-0.25861,3.19131,0.0400464,0.0513917,3.2518,0.0294056,0.216522,3.28795,-0.14291,-0.0923656,3.20559,0.229162,-0.0634341,3.22339,0.169375,0.656132,0.810324,0.169513
0.0650088,-1.46464,2.80173,0.0510906,-1.42758,2.94901,0.0129483,-1.12862,3.00974,-0.0135153,-0.576401,3.0625,0.172528,-1.44244,2.70944,0.176389,-1.38067,2.84234,0.179583,-1.07625,2.83956,0.152897,-0.555536,3.05793,0.0705105,-0.573112,3.0982,0.0554617,-0.254578,3.16554,0.0409388,0.058401,3.21734,0.0307786,0.220037,3.26417,-0.144778,-0.0881486,3.19287,0.229139,-0.061644,3.18409,0.168589,0.655679,0.811764,0.167777
0.0437761,-1.43119,2.83937,0.0629671,-1.50112,2.94354,0.011751,-1.11073,3.00362,-0.0171018,-0.605453,3.02685,0.148193,-1.42383,2.65625,0.195066,-1.44497,2.77134,0.175305,-1.04934,2.79891,0.150875,-0.598531,3.02286,0.0677945,-0.610168,3.06594,0.0543368,-0.269234,3.14409,0.040649,0.0583665,3.20486,0.0332636,0.225906,3.24416,-0.145778,-0.0854624,3.14711,0.231818,-0.0674622,3.16488,0.172247,0.689695,0.861687,0.168167
0.0108241,-1.4632,2.83283,0.0626127,-1.4984,2.94322,0.0118398,-1.10958,2.99983,-0.0188989,-0.606709,3.01436,0.11373,-1.40614,2.58696,0.196473,-1.42562,2.66707,0.174869,-1.04219,2.77305,0.151329,-0.600605,3.01218,0.0671617,-0.611864,3.05427,0.0548835,-0.27227,3.12145,0.0433206,0.0588907,3.17043,0.035661,0.228425,3.21818,-0.146048,-0.0838049,3.13751,0.233669,-0.0702624,3.13038,0.176298,0.686479,0.862036,0.170351
0.0291958,-1.44688,2.83118,0.0620123,-1.49644,2.94418,0.012462,-1.10747,2.99051,-0.0195063,-0.60543,2.98724,0.188238,-1.47935,2.41371,0.190305,-1.48482,2.5522,0.174074,-1.03268,2.73201,0.152921,-0.600511,2.97923,0.0675785,-0.611203,3.02417,0.0546687,-0.271517,3.0897,0.0420039,0.0605427,3.14089,0.0385647,0.23019,3.18693,-0.140113,-0.0786809,3.09911,0.233813,-0.0686808,3.09792,0.175816,0.686232,0.863875,0.172683
0.0394551,-1.45447,2.82596,0.0612396,-1.49047,2.94848,0.0133951,-1.10095,2.976,-0.0210448,-0.60299,2.96742,0.192752,-1.44056,2.33177,0.19683,-1.45187,2.47283,0.174125,-1.02569,2.71157,0.151458,-0.598591,2.9641,0.0660796,-0.609051,3.00665,0.0549512,-0.26917,3.06761,0.0444159,0.063404,3.11144,0.0427878,0.234609,3.15352,-0.139727,-0.0771777,3.08049,0.234052,-0.0669692,3.07022,0.176307,0.684916,0.861343,0.17259
0.0421456,-1.4556,2.8108,0.0570621,-1.45747,2.95113,0.0137114,-1.09395,2.96023,-0.0170279,-0.598756,2.92861,0.187851,-1.38581,2.27463,0.190725,-1.40129,2.41832,0.173564,-1.00983,2.68206,0.154835,-0.597038,2.9277,0.0698607,-0.606242,2.9689,0.0593968,-0.266537,3.03133,0.0488271,0.0656783,3.07894,0.0477908,0.235659,3.1219,-0.133066,-0.0705334,3.03533,0.23629,-0.0671794,3.03021,0.175329,0.684405,0.861717,0.171874
0.0308811,-1.4695,2.82359,0.0543547,-1.43156,2.94884,0.0157264,-1.08546,2.93982,-0.0161669,-0.595599,2.91201,0.155216,-1.27788,2.33648,0.185144,-1.30257,2.46123,0.170892,-1.0025,2.65522,0.155376,-0.592716,2.90722,0.0705884,-0.602509,2.95042,0.0614643,-0.262698,3.01154,0.0524552,0.0697303,3.05651,0.0500042,0.237701,3.10309,-0.132933,-0.0686753,3.02233,0.23755,-0.0627728,3.00915,0.174328,0.684289,0.859687,0.171634
0.0403432,-1.46406,2.81583,0.0556127,-1.42459,2.94511,0.0190066,-1.09268,2.91827,-0.0142806,-0.591614,2.86539,0.159044,-1.28629,2.32131,0.182163,-1.29684,2.44865,0.167761,-0.995982,2.61533,0.156672,-0.590348,2.86579,0.0722021,-0.59939,2.90625,0.0656883,-0.26057,2.96423,0.0591545,0.0706108,3.00673,0.0594337,0.246384,3.06255,-0.124861,-0.0635844,2.97615,0.245468,-0.0608866,2.97561,0.184424,0.681111,0.865039,0.170958
0.0482544,-1.46468,2.78523,0.0526508,-1.41624,2.92768,0.0226729,-1.09379,2.89506,-0.0148926,-0.58792,2.84698,0.154992,-1.29058,2.31835,0.177943,-1.2835,2.44328,0.166906,-0.989913,2.60421,0.155852,-0.58572,2.84159,0.0714886,-0.595223,2.88501,0.0670781,-0.257372,2.94626,0.0622377,0.0730092,2.99125,0.0656056,0.247016,3.04,-0.123866,-0.0630323,2.9595,0.251395,-0.0592566,2.95138,0.180738,0.680876,0.860791,0.170843
